A, Mass Sum Yield, Uncert Total
  79, 9.4300e-02, 3.6250e-02
  80, 1.7500e-01, 7.2090e-02
  81, 2.4660e-01, 9.9750e-02
  82, 3.7350e-01, 1.3425e-01
  83, 6.0960e-01, 1.6398e-01
  84, 1.0769e+00, 2.4292e-01
  85, 1.4362e+00, 2.2655e-01
  86, 2.0499e+00, 2.6457e-01
  87, 2.6871e+00, 2.5705e-01
  88, 3.7284e+00, 2.8502e-01
  89, 4.4116e+00, 2.4049e-01
  90, 5.3020e+00, 3.0661e-01
  91, 5.3400e+00, 3.3021e-01
  92, 5.8765e+00, 3.6405e-01
  93, 6.1504e+00, 4.4064e-01
  94, 6.6191e+00, 4.6192e-01
  95, 6.2269e+00, 4.4003e-01
  96, 6.2218e+00, 3.6685e-01
  97, 5.9281e+00, 2.7812e-01
  98, 5.9466e+00, 1.7889e-01
  99, 5.6780e+00, 2.3509e-01
 100, 5.3325e+00, 3.6767e-01
 101, 4.3131e+00, 4.3182e-01
 102, 3.4941e+00, 3.9711e-01
 103, 2.5792e+00, 3.3052e-01
 104, 1.7943e+00, 2.6651e-01
 105, 1.1351e+00, 1.7151e-01
 106, 7.7580e-01, 1.1156e-01
 107, 5.4660e-01, 8.8910e-02
 108, 4.6210e-01, 8.3520e-02
 109, 4.3980e-01, 9.9960e-02
 110, 4.5500e-01, 1.1863e-01
 111, 4.4950e-01, 1.1771e-01
 112, 4.7240e-01, 1.2591e-01
 113, 4.9750e-01, 1.2519e-01
 114, 5.3440e-01, 1.3554e-01
 115, 5.1050e-01, 1.4100e-01
 116, 5.2000e-01, 1.4211e-01
 117, 5.0280e-01, 1.2442e-01
 118, 5.0360e-01, 1.2965e-01
 119, 4.5860e-01, 1.1599e-01
 120, 4.4940e-01, 1.1966e-01
 121, 4.0500e-01, 1.0256e-01
 122, 3.8500e-01, 1.0810e-01
 123, 3.9600e-01, 8.3620e-02
 124, 3.8340e-01, 8.4460e-02
 125, 4.1750e-01, 6.2260e-02
 126, 5.2970e-01, 9.6810e-02
 127, 7.8030e-01, 1.1988e-01
 128, 1.2066e+00, 2.0870e-01
 129, 1.7595e+00, 2.4815e-01
 130, 2.5310e+00, 3.5788e-01
 131, 3.5923e+00, 3.4954e-01
 132, 4.8579e+00, 4.5569e-01
 133, 5.7534e+00, 3.5127e-01
 134, 6.5648e+00, 2.5959e-01
 135, 6.6666e+00, 3.2092e-01
 136, 6.6332e+00, 3.5408e-01
 137, 6.3139e+00, 4.2393e-01
 138, 6.2712e+00, 4.4457e-01
 139, 5.7202e+00, 3.9916e-01
 140, 5.5902e+00, 4.0595e-01
 141, 5.4502e+00, 3.2585e-01
 142, 5.3712e+00, 3.3666e-01
 143, 4.6444e+00, 2.2796e-01
 144, 4.1175e+00, 2.8140e-01
 145, 3.1906e+00, 2.0971e-01
 146, 2.4775e+00, 2.4547e-01
 147, 1.8772e+00, 2.5281e-01
 148, 1.3496e+00, 2.4263e-01
 149, 8.3740e-01, 1.8818e-01
 150, 5.4620e-01, 1.5537e-01
 151, 3.4350e-01, 1.2554e-01
 152, 2.2890e-01, 8.1890e-02
 153, 1.3040e-01, 5.0800e-02
 154, 7.5900e-02, 2.7760e-02
 155, 4.2000e-02, 1.8410e-02
 156, 2.2000e-02, 1.1840e-02
 157, 1.1000e-02, 9.0200e-03
 158, 7.6000e-03, 4.8300e-03
 159, 2.1000e-03, 2.1000e-03
 160, 1.6000e-03, 1.6000e-03
 161, 5.0000e-04, 5.0000e-04
 162, 3.0000e-04, 3.0000e-04
 163, 0.0000e+00, 0.0000e+00
 164, 1.0000e-04, 1.0000e-04
 165, 0.0000e+00, 0.0000e+00
  9.524 MeV.
  70, 4.0000e-04, 4.0000e-04
  71, 4.0000e-04, 4.0000e-04
  72, 6.0000e-04, 6.0000e-04
  73, 1.3000e-03, 1.3000e-03
  74, 4.2000e-03, 4.2000e-03
  75, 8.7000e-03, 6.4800e-03
  76, 1.8600e-02, 9.6400e-03
  77, 3.3600e-02, 1.3900e-02
  78, 6.1100e-02, 2.4550e-02
  79, 1.0960e-01, 3.3940e-02
  80, 2.0540e-01, 4.9220e-02
  81, 2.6860e-01, 7.4850e-02
  82, 4.2930e-01, 1.0773e-01
  83, 6.5040e-01, 1.5277e-01
  84, 1.0659e+00, 2.1588e-01
  85, 1.4152e+00, 2.1879e-01
  86, 1.9624e+00, 2.3984e-01
  87, 2.5536e+00, 2.6386e-01
  88, 3.4772e+00, 2.9901e-01
  89, 4.2015e+00, 2.1359e-01
  90, 5.0076e+00, 2.0472e-01
  91, 5.0836e+00, 2.8356e-01
  92, 5.7042e+00, 3.1996e-01
  93, 5.8996e+00, 3.7181e-01
  94, 6.3550e+00, 3.9807e-01
  95, 6.0879e+00, 3.8927e-01
  96, 6.1090e+00, 3.7942e-01
  97, 5.8859e+00, 2.7369e-01
  98, 5.9169e+00, 2.0922e-01
  99, 5.6784e+00, 2.6397e-01
 100, 5.4033e+00, 3.3596e-01
 101, 4.4618e+00, 3.0077e-01
 102, 3.6362e+00, 3.1451e-01
 103, 2.7449e+00, 2.7381e-01
 104, 1.9541e+00, 2.2102e-01
 105, 1.2701e+00, 1.8318e-01
 106, 9.0540e-01, 1.3686e-01
 107, 6.6110e-01, 1.1549e-01
 108, 5.9210e-01, 1.2280e-01
 109, 5.6320e-01, 1.3296e-01
 110, 5.8360e-01, 1.4737e-01
 111, 5.7870e-01, 1.4750e-01
 112, 6.1740e-01, 1.6632e-01
 113, 6.3300e-01, 1.6067e-01
 114, 6.6980e-01, 1.5642e-01
 115, 6.7360e-01, 1.6131e-01
 116, 6.5930e-01, 1.6710e-01
 117, 6.3560e-01, 1.6605e-01
 118, 6.3020e-01, 1.5265e-01
 119, 5.9570e-01, 1.5334e-01
 120, 5.7830e-01, 1.5541e-01
 121, 5.3250e-01, 1.3793e-01
 122, 5.1030e-01, 1.2368e-01
 123, 4.9790e-01, 1.1154e-01
 124, 5.0170e-01, 1.1354e-01
 125, 5.3370e-01, 1.0348e-01
 126, 6.7680e-01, 1.1741e-01
 127, 9.2700e-01, 1.3603e-01
 128, 1.3750e+00, 1.8971e-01
 129, 1.9780e+00, 2.1550e-01
 130, 2.7729e+00, 2.4950e-01
 131, 3.8164e+00, 3.0993e-01
 132, 5.0463e+00, 3.2747e-01
 133, 5.8851e+00, 2.8008e-01
 134, 6.5323e+00, 2.1575e-01
 135, 6.6676e+00, 3.0000e-01
 136, 6.5794e+00, 4.4192e-01
 137, 6.1731e+00, 3.4502e-01
 138, 6.0090e+00, 4.1326e-01
 139, 5.4365e+00, 3.4187e-01
 140, 5.3656e+00, 3.1738e-01
 141, 5.2404e+00, 2.5706e-01
 142, 5.0563e+00, 2.3162e-01
 143, 4.3531e+00, 2.2337e-01
 144, 3.7491e+00, 2.8546e-01
 145, 2.9367e+00, 2.0640e-01
 146, 2.2905e+00, 2.4972e-01
 147, 1.7601e+00, 2.4751e-01
 148, 1.2524e+00, 2.2588e-01
 149, 8.0810e-01, 1.5199e-01
 150, 5.5910e-01, 1.2972e-01
 151, 3.7010e-01, 1.0107e-01
 152, 2.4220e-01, 6.2110e-02
 153, 1.4480e-01, 4.2690e-02
 154, 8.3800e-02, 2.5940e-02
 155, 4.4700e-02, 1.7370e-02
 156, 2.4300e-02, 1.3710e-02
 157, 1.3100e-02, 4.9600e-03
 158, 7.1000e-03, 4.8300e-03
 159, 2.8000e-03, 2.8000e-03
 160, 1.0000e-03, 1.0000e-03
 161, 6.0000e-04, 6.0000e-04
 162, 2.0000e-04, 2.0000e-04
 163, 2.0000e-04, 2.0000e-04
 164, 1.0000e-04, 1.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 0.0000e+00, 0.0000e+00
  10.53 MeV.
  68, 1.0000e-04, 1.0000e-04
  70, 3.0000e-04, 3.0000e-04
  71, 1.0000e-04, 1.0000e-04
  72, 9.0000e-04, 9.0000e-04
  73, 1.1000e-03, 1.1000e-03
  74, 4.6000e-03, 4.6000e-03
  75, 1.0500e-02, 8.3500e-03
  76, 2.0600e-02, 1.2320e-02
  77, 3.7500e-02, 2.1360e-02
  78, 6.8000e-02, 3.4980e-02
  79, 1.1850e-01, 5.1610e-02
  80, 2.1960e-01, 8.2040e-02
  81, 2.9110e-01, 9.7160e-02
  82, 4.4310e-01, 1.1001e-01
  83, 6.9050e-01, 1.5802e-01
  84, 1.0871e+00, 2.2139e-01
  85, 1.3874e+00, 2.2446e-01
  86, 1.9263e+00, 2.4414e-01
  87, 2.4153e+00, 2.6552e-01
  88, 3.3206e+00, 3.3094e-01
  89, 3.9500e+00, 3.0853e-01
  90, 4.6837e+00, 2.8508e-01
  91, 4.8678e+00, 3.0857e-01
  92, 5.4747e+00, 3.2568e-01
  93, 5.7048e+00, 3.1114e-01
  94, 6.1521e+00, 3.7490e-01
  95, 5.8928e+00, 3.4106e-01
  96, 5.9521e+00, 3.5387e-01
  97, 5.8324e+00, 3.0663e-01
  98, 5.8324e+00, 3.0593e-01
  99, 5.6040e+00, 2.4502e-01
 100, 5.3634e+00, 2.9436e-01
 101, 4.4891e+00, 3.7592e-01
 102, 3.7583e+00, 4.2124e-01
 103, 2.8478e+00, 4.1516e-01
 104, 2.0834e+00, 3.3809e-01
 105, 1.4139e+00, 2.6259e-01
 106, 1.0576e+00, 1.8023e-01
 107, 8.3390e-01, 1.5205e-01
 108, 7.5590e-01, 1.4961e-01
 109, 7.2010e-01, 1.5388e-01
 110, 7.5280e-01, 1.9013e-01
 111, 7.6220e-01, 1.9391e-01
 112, 8.1460e-01, 2.1111e-01
 113, 8.4210e-01, 2.0807e-01
 114, 8.7390e-01, 2.2417e-01
 115, 8.6030e-01, 2.0879e-01
 116, 8.5960e-01, 2.2357e-01
 117, 8.3460e-01, 2.0041e-01
 118, 8.1830e-01, 2.1068e-01
 119, 7.9790e-01, 1.9912e-01
 120, 7.6290e-01, 1.9703e-01
 121, 6.8440e-01, 1.7183e-01
 122, 6.4890e-01, 1.5390e-01
 123, 6.6020e-01, 1.5098e-01
 124, 6.5900e-01, 1.2769e-01
 125, 6.8870e-01, 1.2831e-01
 126, 8.3760e-01, 1.4345e-01
 127, 1.1130e+00, 2.0316e-01
 128, 1.5601e+00, 2.6891e-01
 129, 2.1637e+00, 3.4350e-01
 130, 2.9326e+00, 3.9966e-01
 131, 4.0215e+00, 4.1058e-01
 132, 5.1256e+00, 3.6020e-01
 133, 5.8521e+00, 2.8575e-01
 134, 6.4127e+00, 2.6168e-01
 135, 6.5857e+00, 3.6422e-01
 136, 6.4413e+00, 3.7927e-01
 137, 5.9611e+00, 3.6863e-01
 138, 5.8033e+00, 2.9770e-01
 139, 5.2364e+00, 3.1975e-01
 140, 5.1441e+00, 2.6932e-01
 141, 4.9505e+00, 2.7826e-01
 142, 4.7316e+00, 3.0241e-01
 143, 4.0078e+00, 2.9997e-01
 144, 3.4565e+00, 3.2015e-01
 145, 2.7297e+00, 2.4699e-01
 146, 2.1387e+00, 2.2381e-01
 147, 1.6459e+00, 2.3313e-01
 148, 1.2024e+00, 2.3948e-01
 149, 7.9100e-01, 1.6608e-01
 150, 5.6470e-01, 1.4329e-01
 151, 3.7200e-01, 1.0350e-01
 152, 2.4870e-01, 7.8560e-02
 153, 1.4500e-01, 5.2990e-02
 154, 8.6000e-02, 3.6350e-02
 155, 4.9700e-02, 2.9490e-02
 156, 2.5900e-02, 1.5230e-02
 157, 1.5200e-02, 7.4800e-03
 158, 5.8000e-03, 5.7100e-03
 159, 3.5000e-03, 3.5000e-03
 160, 9.0000e-04, 9.0000e-04
 161, 5.0000e-04, 5.0000e-04
 162, 2.0000e-04, 2.0000e-04
 163, 0.0000e+00, 0.0000e+00
 164, 2.0000e-04, 2.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 0.0000e+00, 0.0000e+00
 168, 0.0000e+00, 0.0000e+00
  11.63 MeV.
  68, 1.0000e-04, 1.0000e-04
  69, 1.0000e-04, 1.0000e-04
  70, 1.0000e-04, 1.0000e-04
  71, 5.0000e-04, 5.0000e-04
  72, 1.0000e-03, 1.0000e-03
  73, 2.3000e-03, 2.3000e-03
  74, 6.4000e-03, 5.2300e-03
  75, 1.0300e-02, 8.7600e-03
  76, 2.1300e-02, 1.1330e-02
  77, 3.8900e-02, 1.7240e-02
  78, 7.7500e-02, 2.6000e-02
  79, 1.3280e-01, 4.3130e-02
  80, 2.3420e-01, 6.6620e-02
  81, 3.0330e-01, 7.0180e-02
  82, 4.5220e-01, 9.7980e-02
  83, 7.0230e-01, 1.3465e-01
  84, 1.0917e+00, 1.8747e-01
  85, 1.4098e+00, 1.7714e-01
  86, 1.8861e+00, 2.0614e-01
  87, 2.4205e+00, 2.1670e-01
  88, 3.2793e+00, 2.9747e-01
  89, 3.8307e+00, 2.7568e-01
  90, 4.6025e+00, 2.6041e-01
  91, 4.7224e+00, 2.9904e-01
  92, 5.3358e+00, 2.9592e-01
  93, 5.6092e+00, 3.6065e-01
  94, 5.9804e+00, 3.3501e-01
  95, 5.7456e+00, 2.9915e-01
  96, 5.7610e+00, 3.1853e-01
  97, 5.6776e+00, 2.3947e-01
  98, 5.7266e+00, 2.9797e-01
  99, 5.4871e+00, 2.8869e-01
 100, 5.2037e+00, 2.9054e-01
 101, 4.3884e+00, 2.7779e-01
 102, 3.6768e+00, 3.1031e-01
 103, 2.8269e+00, 3.5759e-01
 104, 2.1316e+00, 2.8742e-01
 105, 1.5261e+00, 2.3232e-01
 106, 1.1885e+00, 1.9903e-01
 107, 9.7710e-01, 2.1344e-01
 108, 9.2750e-01, 2.0015e-01
 109, 8.9090e-01, 2.1768e-01
 110, 9.4800e-01, 2.3540e-01
 111, 9.4270e-01, 2.5261e-01
 112, 9.8170e-01, 2.5504e-01
 113, 1.0346e+00, 2.7740e-01
 114, 1.0746e+00, 2.6839e-01
 115, 1.0693e+00, 2.6307e-01
 116, 1.0511e+00, 2.9370e-01
 117, 1.0263e+00, 2.6127e-01
 118, 1.0001e+00, 2.4618e-01
 119, 9.6090e-01, 2.4731e-01
 120, 9.3930e-01, 2.7194e-01
 121, 8.5620e-01, 2.1261e-01
 122, 8.2990e-01, 1.9306e-01
 123, 8.1190e-01, 2.0609e-01
 124, 8.0730e-01, 2.0577e-01
 125, 8.2320e-01, 1.5614e-01
 126, 9.7400e-01, 1.6808e-01
 127, 1.2350e+00, 1.9661e-01
 128, 1.7017e+00, 2.2017e-01
 129, 2.2454e+00, 2.8457e-01
 130, 3.0059e+00, 3.3624e-01
 131, 3.9986e+00, 2.8951e-01
 132, 5.1009e+00, 3.1523e-01
 133, 5.7095e+00, 2.5609e-01
 134, 6.2538e+00, 3.1434e-01
 135, 6.4509e+00, 3.1508e-01
 136, 6.2699e+00, 3.6021e-01
 137, 5.7605e+00, 3.4064e-01
 138, 5.6137e+00, 3.4375e-01
 139, 5.1085e+00, 3.0984e-01
 140, 5.0047e+00, 2.7314e-01
 141, 4.8004e+00, 2.4857e-01
 142, 4.5585e+00, 2.8140e-01
 143, 3.7893e+00, 3.0383e-01
 144, 3.3076e+00, 2.4842e-01
 145, 2.6027e+00, 2.2020e-01
 146, 2.0614e+00, 2.0851e-01
 147, 1.5735e+00, 1.9189e-01
 148, 1.1532e+00, 1.8414e-01
 149, 7.6460e-01, 1.3979e-01
 150, 5.4320e-01, 1.0591e-01
 151, 3.6880e-01, 8.0940e-02
 152, 2.5430e-01, 5.7590e-02
 153, 1.5350e-01, 4.8840e-02
 154, 8.9200e-02, 3.0870e-02
 155, 4.8700e-02, 1.9560e-02
 156, 2.3800e-02, 1.3640e-02
 157, 1.4200e-02, 9.5000e-03
 158, 7.5000e-03, 6.0900e-03
 159, 3.6000e-03, 3.5000e-03
 160, 1.2000e-03, 1.2000e-03
 161, 8.0000e-04, 8.0000e-04
 162, 3.0000e-04, 3.0000e-04
 163, 2.0000e-04, 2.0000e-04
 164, 0.0000e+00, 0.0000e+00
 165, 1.0000e-04, 1.0000e-04
 166, 0.0000e+00, 0.0000e+00
 167, 0.0000e+00, 0.0000e+00
 168, 0.0000e+00, 0.0000e+00
  12.37 MeV.
  70, 2.0000e-04, 2.0000e-04
  71, 2.0000e-04, 2.0000e-04
  72, 8.0000e-04, 8.0000e-04
  73, 2.6000e-03, 2.6000e-03
  74, 5.5000e-03, 4.6000e-03
  75, 1.0500e-02, 5.1100e-03
  76, 2.3100e-02, 1.0870e-02
  77, 3.5600e-02, 1.4830e-02
  78, 7.7000e-02, 2.8720e-02
  79, 1.2360e-01, 4.3570e-02
  80, 2.2530e-01, 5.7920e-02
  81, 2.9550e-01, 7.7390e-02
  82, 4.5520e-01, 1.1282e-01
  83, 6.9150e-01, 1.5848e-01
  84, 1.1160e+00, 2.1459e-01
  85, 1.4259e+00, 2.0796e-01
  86, 1.9416e+00, 2.1880e-01
  87, 2.4612e+00, 2.7980e-01
  88, 3.3426e+00, 3.1547e-01
  89, 3.9433e+00, 2.7805e-01
  90, 4.6514e+00, 2.6027e-01
  91, 4.7678e+00, 2.8038e-01
  92, 5.3360e+00, 3.3798e-01
  93, 5.5833e+00, 3.4469e-01
  94, 5.9624e+00, 4.1002e-01
  95, 5.7313e+00, 3.9060e-01
  96, 5.7700e+00, 3.2237e-01
  97, 5.5840e+00, 2.6775e-01
  98, 5.6211e+00, 1.9636e-01
  99, 5.3470e+00, 1.8175e-01
 100, 4.9856e+00, 2.6262e-01
 101, 4.2885e+00, 2.9666e-01
 102, 3.5524e+00, 3.3161e-01
 103, 2.7479e+00, 3.0627e-01
 104, 2.0668e+00, 2.3834e-01
 105, 1.4981e+00, 2.1428e-01
 106, 1.2005e+00, 1.6142e-01
 107, 9.9620e-01, 1.9554e-01
 108, 9.7560e-01, 1.9702e-01
 109, 9.7870e-01, 1.8255e-01
 110, 1.0179e+00, 2.1700e-01
 111, 1.0315e+00, 2.1873e-01
 112, 1.0932e+00, 2.4656e-01
 113, 1.1244e+00, 2.6338e-01
 114, 1.1619e+00, 2.3542e-01
 115, 1.1424e+00, 2.3138e-01
 116, 1.1471e+00, 2.6642e-01
 117, 1.1285e+00, 2.3947e-01
 118, 1.1173e+00, 2.3085e-01
 119, 1.0389e+00, 2.2359e-01
 120, 9.9590e-01, 2.1837e-01
 121, 9.2600e-01, 2.0110e-01
 122, 9.0990e-01, 1.9835e-01
 123, 8.6000e-01, 1.7345e-01
 124, 8.7040e-01, 1.7177e-01
 125, 8.7250e-01, 1.5914e-01
 126, 1.0040e+00, 1.5493e-01
 127, 1.2560e+00, 1.4297e-01
 128, 1.7090e+00, 2.0865e-01
 129, 2.2421e+00, 2.5700e-01
 130, 2.9950e+00, 2.8176e-01
 131, 3.9570e+00, 3.1371e-01
 132, 5.0047e+00, 2.8548e-01
 133, 5.6053e+00, 1.6691e-01
 134, 6.1501e+00, 1.9013e-01
 135, 6.3248e+00, 2.8612e-01
 136, 6.2399e+00, 3.7581e-01
 137, 5.8190e+00, 4.1888e-01
 138, 5.5190e+00, 3.8349e-01
 139, 5.0306e+00, 2.9689e-01
 140, 4.9867e+00, 3.1695e-01
 141, 4.8043e+00, 2.7528e-01
 142, 4.5576e+00, 2.7440e-01
 143, 3.8261e+00, 2.7490e-01
 144, 3.2826e+00, 2.7305e-01
 145, 2.5887e+00, 2.4713e-01
 146, 2.0289e+00, 2.1334e-01
 147, 1.5511e+00, 2.1836e-01
 148, 1.1184e+00, 1.8896e-01
 149, 7.2710e-01, 1.6275e-01
 150, 5.2500e-01, 1.1668e-01
 151, 3.5000e-01, 7.4850e-02
 152, 2.2530e-01, 6.0670e-02
 153, 1.3980e-01, 3.9190e-02
 154, 7.8500e-02, 2.2880e-02
 155, 4.5500e-02, 1.8430e-02
 156, 2.6400e-02, 1.1380e-02
 157, 1.2800e-02, 6.5800e-03
 158, 5.9000e-03, 5.2200e-03
 159, 3.2000e-03, 3.2000e-03
 160, 1.1000e-03, 1.1000e-03
 161, 7.0000e-04, 7.0000e-04
 162, 1.0000e-04, 1.0000e-04
 163, 0.0000e+00, 0.0000e+00
 164, 1.0000e-04, 1.0000e-04
 165, 0.0000e+00, 0.0000e+00
  13.18 MeV.
  67, 2.0000e-04, 2.0000e-04
  68, 2.0000e-04, 2.0000e-04
  69, 4.0000e-04, 4.0000e-04
  70, 3.0000e-04, 3.0000e-04
  71, 1.0000e-04, 1.0000e-04
  72, 1.6000e-03, 1.6000e-03
  73, 2.9000e-03, 2.7200e-03
  74, 6.4000e-03, 4.4300e-03
  75, 1.1800e-02, 6.4400e-03
  76, 2.1900e-02, 1.1710e-02
  77, 3.8500e-02, 1.6380e-02
  78, 7.3000e-02, 2.8370e-02
  79, 1.3950e-01, 3.0260e-02
  80, 2.2870e-01, 4.5390e-02
  81, 3.0460e-01, 6.1200e-02
  82, 4.5190e-01, 9.4710e-02
  83, 7.0280e-01, 1.1528e-01
  84, 1.1284e+00, 1.7100e-01
  85, 1.4415e+00, 1.6903e-01
  86, 1.9830e+00, 1.8130e-01
  87, 2.5052e+00, 2.2008e-01
  88, 3.4364e+00, 2.0624e-01
  89, 4.0388e+00, 2.2344e-01
  90, 4.6466e+00, 2.1695e-01
  91, 4.7619e+00, 2.2390e-01
  92, 5.3953e+00, 2.7545e-01
  93, 5.5773e+00, 2.6285e-01
  94, 5.9596e+00, 2.9220e-01
  95, 5.6653e+00, 2.2636e-01
  96, 5.6944e+00, 2.4913e-01
  97, 5.5867e+00, 2.3265e-01
  98, 5.6006e+00, 1.6925e-01
  99, 5.2210e+00, 2.5169e-01
 100, 4.9279e+00, 2.6273e-01
 101, 4.1206e+00, 2.8651e-01
 102, 3.4460e+00, 2.8438e-01
 103, 2.6199e+00, 2.5374e-01
 104, 2.0021e+00, 1.8724e-01
 105, 1.4661e+00, 1.3016e-01
 106, 1.2148e+00, 1.1377e-01
 107, 1.0366e+00, 1.1348e-01
 108, 1.0222e+00, 1.2142e-01
 109, 1.0189e+00, 1.2637e-01
 110, 1.0856e+00, 1.4409e-01
 111, 1.0888e+00, 1.4537e-01
 112, 1.1326e+00, 1.3793e-01
 113, 1.1865e+00, 1.5610e-01
 114, 1.2454e+00, 1.6713e-01
 115, 1.2120e+00, 1.7877e-01
 116, 1.2029e+00, 1.3881e-01
 117, 1.1802e+00, 1.5723e-01
 118, 1.1841e+00, 1.6041e-01
 119, 1.1000e+00, 1.4306e-01
 120, 1.0735e+00, 1.4557e-01
 121, 9.7690e-01, 1.2166e-01
 122, 9.4250e-01, 1.2259e-01
 123, 8.9070e-01, 1.2335e-01
 124, 9.2530e-01, 1.1944e-01
 125, 9.2290e-01, 8.4670e-02
 126, 1.0317e+00, 1.0445e-01
 127, 1.2522e+00, 1.1588e-01
 128, 1.7197e+00, 1.5635e-01
 129, 2.2257e+00, 2.3386e-01
 130, 2.9514e+00, 2.4879e-01
 131, 3.9754e+00, 3.3135e-01
 132, 4.9332e+00, 3.1829e-01
 133, 5.5769e+00, 1.9276e-01
 134, 6.1073e+00, 1.8617e-01
 135, 6.2594e+00, 2.5365e-01
 136, 6.1907e+00, 2.8578e-01
 137, 5.7568e+00, 2.6800e-01
 138, 5.5357e+00, 2.6573e-01
 139, 5.0861e+00, 2.6614e-01
 140, 4.9552e+00, 2.2868e-01
 141, 4.7557e+00, 2.0374e-01
 142, 4.5406e+00, 2.1479e-01
 143, 3.8349e+00, 2.0981e-01
 144, 3.2671e+00, 2.1233e-01
 145, 2.5457e+00, 1.7295e-01
 146, 1.9868e+00, 2.0142e-01
 147, 1.4964e+00, 1.8422e-01
 148, 1.0737e+00, 1.4642e-01
 149, 7.1160e-01, 1.1934e-01
 150, 5.0300e-01, 9.5410e-02
 151, 3.3860e-01, 5.2870e-02
 152, 2.3190e-01, 5.0900e-02
 153, 1.3150e-01, 2.6420e-02
 154, 7.8500e-02, 2.1340e-02
 155, 4.4400e-02, 2.0340e-02
 156, 2.4400e-02, 1.0390e-02
 157, 1.1400e-02, 7.6600e-03
 158, 6.1000e-03, 4.1500e-03
 159, 3.6000e-03, 2.7200e-03
 160, 1.6000e-03, 1.6000e-03
 161, 9.0000e-04, 9.0000e-04
 162, 6.0000e-04, 6.0000e-04
 163, 2.0000e-04, 2.0000e-04
 164, 1.0000e-04, 1.0000e-04
 165, 2.0000e-04, 2.0000e-04
 166, 0.0000e+00, 0.0000e+00
 167, 1.0000e-04, 1.0000e-04
 169, 0.0000e+00, 0.0000e+00
  14.02 MeV.
  67, 1.0000e-04, 1.0000e-04
  68, 1.0000e-04, 1.0000e-04
  69, 3.0000e-04, 3.0000e-04
  70, 3.0000e-04, 3.0000e-04
  71, 8.0000e-04, 8.0000e-04
  72, 1.0000e-03, 1.0000e-03
  73, 3.5000e-03, 3.3200e-03
  74, 5.9000e-03, 5.9000e-03
  75, 1.2700e-02, 6.6500e-03
  76, 2.3100e-02, 9.6700e-03
  77, 4.0800e-02, 2.1610e-02
  78, 7.9200e-02, 3.1210e-02
  79, 1.3080e-01, 5.0060e-02
  80, 2.2690e-01, 8.3790e-02
  81, 3.0920e-01, 1.0315e-01
  82, 4.6970e-01, 1.3798e-01
  83, 7.1550e-01, 1.8781e-01
  84, 1.1527e+00, 2.3633e-01
  85, 1.4582e+00, 2.0065e-01
  86, 1.9891e+00, 2.3137e-01
  87, 2.4901e+00, 2.3003e-01
  88, 3.4017e+00, 2.5459e-01
  89, 3.9619e+00, 2.1233e-01
  90, 4.6231e+00, 2.6491e-01
  91, 4.7562e+00, 2.2050e-01
  92, 5.3476e+00, 2.9369e-01
  93, 5.5150e+00, 3.3460e-01
  94, 5.8997e+00, 3.2770e-01
  95, 5.6272e+00, 3.1639e-01
  96, 5.6395e+00, 3.1337e-01
  97, 5.4904e+00, 2.2807e-01
  98, 5.5310e+00, 2.1993e-01
  99, 5.2043e+00, 2.1904e-01
 100, 4.8401e+00, 2.5236e-01
 101, 4.0632e+00, 2.2191e-01
 102, 3.3912e+00, 2.0271e-01
 103, 2.6060e+00, 2.1563e-01
 104, 1.9936e+00, 1.9625e-01
 105, 1.4899e+00, 1.3607e-01
 106, 1.2587e+00, 1.2929e-01
 107, 1.0985e+00, 1.3176e-01
 108, 1.1056e+00, 1.4763e-01
 109, 1.1082e+00, 1.5398e-01
 110, 1.1582e+00, 1.8511e-01
 111, 1.1626e+00, 1.7823e-01
 112, 1.2266e+00, 1.9006e-01
 113, 1.2819e+00, 1.9472e-01
 114, 1.3328e+00, 1.9912e-01
 115, 1.2908e+00, 2.0294e-01
 116, 1.3085e+00, 1.9288e-01
 117, 1.2745e+00, 1.9471e-01
 118, 1.2548e+00, 1.8910e-01
 119, 1.1788e+00, 1.9581e-01
 120, 1.1625e+00, 1.7382e-01
 121, 1.0493e+00, 1.4650e-01
 122, 1.0146e+00, 1.6906e-01
 123, 1.0036e+00, 1.3845e-01
 124, 9.9130e-01, 1.2669e-01
 125, 9.8060e-01, 1.0773e-01
 126, 1.0907e+00, 1.0250e-01
 127, 1.2942e+00, 1.1741e-01
 128, 1.7466e+00, 1.5084e-01
 129, 2.2934e+00, 1.9222e-01
 130, 2.9880e+00, 2.2812e-01
 131, 3.9494e+00, 2.6751e-01
 132, 4.9483e+00, 2.3388e-01
 133, 5.5181e+00, 2.1966e-01
 134, 6.0300e+00, 2.0767e-01
 135, 6.1745e+00, 2.4651e-01
 136, 6.1534e+00, 3.8673e-01
 137, 5.6966e+00, 3.3035e-01
 138, 5.4575e+00, 3.2791e-01
 139, 4.9890e+00, 3.2577e-01
 140, 4.9158e+00, 2.4995e-01
 141, 4.6804e+00, 2.1767e-01
 142, 4.4675e+00, 2.4594e-01
 143, 3.7266e+00, 2.3187e-01
 144, 3.1602e+00, 2.0938e-01
 145, 2.4769e+00, 1.8649e-01
 146, 1.9619e+00, 2.1698e-01
