A, Mass Sum Yield, Uncert Total

  2.07e-007 MeV.
  99, 6.4129e+00, 3.1125e-01
 100, 7.1107e+00, 4.1820e-01
 101, 7.0385e+00, 5.0538e-01
 102, 6.9036e+00, 6.7876e-01
 103, 5.7943e+00, 8.1771e-01
 104, 4.5163e+00, 8.2092e-01
 105, 3.0655e+00, 7.4992e-01
 106, 1.8366e+00, 5.4991e-01
 107, 8.8340e-01, 3.2364e-01
 108, 4.1680e-01, 1.7201e-01
 109, 1.6450e-01, 9.0770e-02
 110, 7.5900e-02, 3.6300e-02
 111, 4.4600e-02, 1.9020e-02
 112, 4.3200e-02, 2.0930e-02
 113, 3.5000e-02, 1.8130e-02
 114, 3.8900e-02, 1.8230e-02
 115, 4.5700e-02, 2.1430e-02
 116, 5.0300e-02, 2.3280e-02
 117, 4.5300e-02, 1.9630e-02
 118, 4.4800e-02, 2.0200e-02
 119, 4.2500e-02, 1.7050e-02
 120, 4.0400e-02, 2.0360e-02
 121, 3.6300e-02, 2.2030e-02
 122, 3.7600e-02, 1.6940e-02
 123, 3.3300e-02, 1.3630e-02
 124, 3.0600e-02, 1.5890e-02
 125, 3.1500e-02, 1.2270e-02
 126, 4.3600e-02, 2.3440e-02
 127, 9.3700e-02, 5.3300e-02
 128, 2.6270e-01, 1.3468e-01
 129, 5.9100e-01, 2.5818e-01
 130, 1.3596e+00, 4.5406e-01
 131, 2.4001e+00, 6.1586e-01
 132, 4.0277e+00, 8.1988e-01
 133, 5.9535e+00, 8.8467e-01
 134, 7.6413e+00, 7.9518e-01
 135, 7.2869e+00, 5.6287e-01
 136, 7.2591e+00, 4.3408e-01
 137, 6.6207e+00, 3.3772e-01
 138, 6.0091e+00, 3.6163e-01
 139, 5.7862e+00, 4.0107e-01
 140, 5.8238e+00, 4.9618e-01
 141, 5.1192e+00, 4.6816e-01
 142, 5.1268e+00, 4.8202e-01
 143, 4.9940e+00, 4.7842e-01
 144, 4.7895e+00, 4.0691e-01
 145, 4.0630e+00, 4.1727e-01
 146, 3.5386e+00, 3.3563e-01
 147, 2.6928e+00, 3.0296e-01
 148, 2.1912e+00, 2.8820e-01
 149, 1.7686e+00, 2.8420e-01
 150, 1.3567e+00, 2.8292e-01
 151, 9.3490e-01, 2.1073e-01
 152, 6.9240e-01, 1.9429e-01
 153, 4.8080e-01, 1.4278e-01
 154, 3.3550e-01, 1.0976e-01
 155, 2.0570e-01, 7.5140e-02
 156, 1.1570e-01, 5.5070e-02
 157, 6.1800e-02, 2.5850e-02
 158, 3.0100e-02, 1.6250e-02
 159, 1.2700e-02, 1.0280e-02
 160, 6.9000e-03, 4.9800e-03
 161, 2.3000e-03, 2.3000e-03
 162, 1.1000e-03, 1.0600e-03
 163, 4.0000e-04, 4.0000e-04
 164, 1.0000e-04, 1.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 0.0000e+00, 0.0000e+00
  4.395 MeV.
  72, 2.0000e-04, 2.0000e-04
  73, 3.0000e-04, 3.0000e-04
  74, 5.0000e-04, 5.0000e-04
  75, 2.0000e-03, 2.0000e-03
  76, 6.9000e-03, 6.3800e-03
  77, 1.1800e-02, 9.9600e-03
  78, 2.8200e-02, 1.8530e-02
  79, 6.0300e-02, 3.8470e-02
  80, 1.3010e-01, 6.6300e-02
  81, 2.0650e-01, 9.9060e-02
  82, 3.5140e-01, 1.4323e-01
  83, 4.9510e-01, 2.1368e-01
  84, 6.8630e-01, 2.7297e-01
  85, 8.7970e-01, 2.7843e-01
  86, 1.2463e+00, 2.9070e-01
  87, 1.4906e+00, 2.7481e-01
  88, 2.0664e+00, 2.5022e-01
  89, 2.6591e+00, 2.7529e-01
  90, 3.4936e+00, 2.8102e-01
  91, 3.9986e+00, 2.8507e-01
  92, 4.7671e+00, 3.3466e-01
  93, 4.9490e+00, 3.8816e-01
  94, 5.4399e+00, 4.2713e-01
  95, 5.5958e+00, 4.3349e-01
  96, 5.8423e+00, 4.1477e-01
  97, 5.5303e+00, 3.7746e-01
  98, 5.8604e+00, 2.8690e-01
  99, 6.4185e+00, 3.1629e-01
 100, 6.9125e+00, 2.4126e-01
 101, 6.8819e+00, 3.2066e-01
 102, 6.6779e+00, 4.0154e-01
 103, 5.6841e+00, 4.2657e-01
 104, 4.4923e+00, 4.7239e-01
 105, 3.0649e+00, 4.1098e-01
 106, 1.8897e+00, 3.4717e-01
 107, 9.2120e-01, 2.0155e-01
 108, 4.5710e-01, 1.2089e-01
 109, 1.9780e-01, 4.9160e-02
 110, 1.1080e-01, 3.7900e-02
 111, 7.2600e-02, 2.5610e-02
 112, 7.2900e-02, 2.9230e-02
 113, 7.1200e-02, 2.6220e-02
 114, 7.3500e-02, 3.3590e-02
 115, 7.6600e-02, 3.1520e-02
 116, 8.1300e-02, 3.8570e-02
 117, 8.6200e-02, 4.9370e-02
 118, 8.0800e-02, 3.5960e-02
 119, 7.8900e-02, 3.1700e-02
 120, 7.0900e-02, 2.9880e-02
 121, 6.9800e-02, 2.8740e-02
 122, 6.7600e-02, 3.1990e-02
 123, 6.1800e-02, 2.5620e-02
 124, 5.3800e-02, 2.7030e-02
 125, 5.2000e-02, 2.5140e-02
 126, 6.9500e-02, 2.5110e-02
 127, 1.3130e-01, 4.1430e-02
 128, 3.3710e-01, 9.2590e-02
 129, 6.9970e-01, 1.7702e-01
 130, 1.4906e+00, 2.8188e-01
 131, 2.5403e+00, 3.8018e-01
 132, 4.1168e+00, 4.5542e-01
 133, 6.0358e+00, 5.4652e-01
 134, 7.6095e+00, 4.7195e-01
 135, 7.0808e+00, 2.8115e-01
 136, 6.9891e+00, 2.7047e-01
 137, 6.5424e+00, 2.8809e-01
 138, 6.0544e+00, 3.0555e-01
 139, 5.8072e+00, 3.6202e-01
 140, 5.7736e+00, 4.1898e-01
 141, 5.0817e+00, 4.0525e-01
 142, 5.0858e+00, 3.8371e-01
 143, 5.0107e+00, 3.4999e-01
 144, 4.7460e+00, 3.1473e-01
 145, 3.9557e+00, 2.7984e-01
 146, 3.4451e+00, 2.7354e-01
 147, 2.6975e+00, 2.2956e-01
 148, 2.2082e+00, 2.2843e-01
 149, 1.7214e+00, 2.8170e-01
 150, 1.3355e+00, 2.8953e-01
 151, 9.0530e-01, 2.6850e-01
 152, 6.7970e-01, 2.3462e-01
 153, 4.9160e-01, 1.8338e-01
 154, 3.3520e-01, 1.4131e-01
 155, 1.9800e-01, 8.9410e-02
 156, 1.2150e-01, 5.1120e-02
 157, 6.2900e-02, 3.2700e-02
 158, 3.5600e-02, 2.2810e-02
 159, 1.6100e-02, 1.1330e-02
 160, 6.9000e-03, 5.8100e-03
 161, 2.6000e-03, 2.5300e-03
 162, 9.0000e-04, 9.0000e-04
 163, 5.0000e-04, 5.0000e-04
 164, 1.0000e-04, 1.0000e-04
 165, 1.0000e-04, 1.0000e-04
 166, 0.0000e+00, 0.0000e+00
  4.845 MeV.
  73, 1.0000e-04, 1.0000e-04
  74, 6.0000e-04, 6.0000e-04
  75, 2.0000e-03, 2.0000e-03
  76, 7.2000e-03, 6.6000e-03
  77, 1.6100e-02, 9.7500e-03
  78, 3.0100e-02, 1.4700e-02
  79, 5.8600e-02, 3.3360e-02
  80, 1.3160e-01, 5.2280e-02
  81, 2.0850e-01, 7.2510e-02
  82, 3.4770e-01, 1.1338e-01
  83, 4.8600e-01, 1.4853e-01
  84, 6.7040e-01, 1.9613e-01
  85, 8.7790e-01, 1.9461e-01
  86, 1.2639e+00, 2.3854e-01
  87, 1.5043e+00, 2.2705e-01
  88, 2.0665e+00, 2.2592e-01
  89, 2.6557e+00, 2.7210e-01
  90, 3.5052e+00, 2.7266e-01
  91, 3.9839e+00, 2.7783e-01
  92, 4.7942e+00, 3.5503e-01
  93, 4.9743e+00, 4.4415e-01
  94, 5.4422e+00, 5.0618e-01
  95, 5.5851e+00, 4.9271e-01
  96, 5.8793e+00, 5.4402e-01
  97, 5.5342e+00, 4.7802e-01
  98, 5.9267e+00, 4.1533e-01
  99, 6.4191e+00, 3.0013e-01
 100, 6.8862e+00, 2.8666e-01
 101, 6.7296e+00, 3.2032e-01
 102, 6.5571e+00, 5.6141e-01
 103, 5.6273e+00, 6.5137e-01
 104, 4.4043e+00, 7.4458e-01
 105, 3.1013e+00, 6.3256e-01
 106, 1.8868e+00, 4.4487e-01
 107, 9.5460e-01, 2.4707e-01
 108, 5.0130e-01, 1.5727e-01
 109, 2.2040e-01, 6.9310e-02
 110, 1.2500e-01, 3.2130e-02
 111, 9.1100e-02, 2.7260e-02
 112, 9.6900e-02, 2.5700e-02
 113, 8.8200e-02, 2.4880e-02
 114, 9.5100e-02, 2.6370e-02
 115, 1.0300e-01, 3.0280e-02
 116, 1.0990e-01, 3.3680e-02
 117, 1.0500e-01, 3.4110e-02
 118, 1.1410e-01, 3.2710e-02
 119, 9.3800e-02, 3.1320e-02
 120, 9.4000e-02, 2.9950e-02
 121, 8.8200e-02, 2.8050e-02
 122, 8.7300e-02, 2.1100e-02
 123, 7.0100e-02, 2.2190e-02
 124, 6.5700e-02, 2.2940e-02
 125, 7.2000e-02, 2.4230e-02
 126, 9.1000e-02, 2.2520e-02
 127, 1.5760e-01, 5.3360e-02
 128, 3.7090e-01, 1.2329e-01
 129, 7.5170e-01, 2.1275e-01
 130, 1.5494e+00, 4.0186e-01
 131, 2.6057e+00, 5.3865e-01
 132, 4.1971e+00, 7.1883e-01
 133, 6.0879e+00, 7.9319e-01
 134, 7.4189e+00, 6.0977e-01
 135, 6.9957e+00, 3.3648e-01
 136, 6.9320e+00, 2.6518e-01
 137, 6.5439e+00, 3.4073e-01
 138, 6.0520e+00, 4.4284e-01
 139, 5.8437e+00, 4.6817e-01
 140, 5.7135e+00, 4.9807e-01
 141, 5.1124e+00, 4.9873e-01
 142, 5.0894e+00, 4.3920e-01
 143, 5.0370e+00, 3.9771e-01
 144, 4.7147e+00, 3.6901e-01
 145, 3.9737e+00, 2.9555e-01
 146, 3.3864e+00, 2.8226e-01
 147, 2.6338e+00, 2.2931e-01
 148, 2.1657e+00, 2.4508e-01
 149, 1.7167e+00, 2.1728e-01
 150, 1.3046e+00, 2.1216e-01
 151, 9.1350e-01, 2.0443e-01
 152, 6.4960e-01, 1.6694e-01
 153, 4.7580e-01, 1.3152e-01
 154, 3.2490e-01, 9.4540e-02
 155, 2.0560e-01, 7.4090e-02
 156, 1.1760e-01, 4.3040e-02
 157, 6.3800e-02, 2.6690e-02
 158, 3.5300e-02, 1.9900e-02
 159, 1.7200e-02, 1.0940e-02
 160, 8.3000e-03, 5.2300e-03
 161, 2.9000e-03, 2.9000e-03
 162, 1.1000e-03, 1.1000e-03
 163, 5.0000e-04, 5.0000e-04
 164, 0.0000e+00, 0.0000e+00
 165, 0.0000e+00, 0.0000e+00
  5.671 MeV.
  71, 1.0000e-04, 1.0000e-04
  72, 0.0000e+00, 0.0000e+00
  73, 2.0000e-04, 2.0000e-04
  74, 5.0000e-04, 5.0000e-04
  75, 1.9000e-03, 1.9000e-03
  76, 7.5000e-03, 7.0000e-03
  77, 1.5100e-02, 1.1320e-02
  78, 3.1300e-02, 2.4090e-02
  79, 6.4100e-02, 3.7150e-02
  80, 1.2590e-01, 8.2250e-02
  81, 2.0330e-01, 1.0851e-01
  82, 3.2610e-01, 1.8542e-01
  83, 4.5840e-01, 2.2964e-01
  84, 6.4120e-01, 2.7974e-01
  85, 8.8030e-01, 3.3746e-01
  86, 1.2338e+00, 3.2918e-01
  87, 1.5272e+00, 2.7662e-01
  88, 2.1313e+00, 3.2942e-01
  89, 2.7435e+00, 2.3791e-01
  90, 3.6185e+00, 2.9733e-01
  91, 4.0820e+00, 2.6196e-01
  92, 4.8105e+00, 3.4035e-01
  93, 4.9921e+00, 3.4251e-01
  94, 5.5506e+00, 3.7115e-01
  95, 5.6631e+00, 4.0617e-01
  96, 5.9213e+00, 3.7088e-01
  97, 5.6304e+00, 3.3616e-01
  98, 5.9148e+00, 3.7946e-01
  99, 6.3510e+00, 3.6377e-01
 100, 6.8021e+00, 3.6201e-01
 101, 6.5862e+00, 3.4382e-01
 102, 6.3579e+00, 4.7441e-01
 103, 5.4108e+00, 4.9805e-01
 104, 4.2914e+00, 5.2676e-01
 105, 2.9831e+00, 4.5385e-01
 106, 1.8589e+00, 3.3312e-01
 107, 9.5630e-01, 1.7989e-01
 108, 5.1140e-01, 1.1060e-01
 109, 2.6030e-01, 5.9350e-02
 110, 1.6200e-01, 3.9940e-02
 111, 1.3170e-01, 3.2460e-02
 112, 1.3110e-01, 4.1230e-02
 113, 1.2790e-01, 4.2520e-02
 114, 1.3420e-01, 4.7020e-02
 115, 1.4620e-01, 4.6270e-02
 116, 1.5520e-01, 5.3240e-02
 117, 1.5010e-01, 4.2040e-02
 118, 1.4800e-01, 4.8980e-02
 119, 1.4090e-01, 4.2130e-02
 120, 1.4180e-01, 4.1920e-02
 121, 1.2940e-01, 4.7250e-02
 122, 1.1840e-01, 3.5870e-02
 123, 1.0680e-01, 3.5530e-02
 124, 9.9800e-02, 3.5180e-02
 125, 9.6900e-02, 3.6830e-02
 126, 1.2340e-01, 3.0180e-02
 127, 2.0070e-01, 4.9950e-02
 128, 4.3190e-01, 1.0672e-01
 129, 8.3970e-01, 1.9740e-01
 130, 1.6789e+00, 3.0685e-01
 131, 2.7044e+00, 4.0596e-01
 132, 4.2152e+00, 5.1860e-01
 133, 6.1356e+00, 5.9942e-01
 134, 7.4215e+00, 5.2360e-01
 135, 6.8846e+00, 3.7757e-01
 136, 6.7951e+00, 3.2812e-01
 137, 6.4184e+00, 3.2869e-01
 138, 6.1111e+00, 3.5055e-01
 139, 5.8175e+00, 3.8808e-01
 140, 5.7086e+00, 3.8526e-01
 141, 5.1099e+00, 3.6334e-01
 142, 5.1116e+00, 3.3350e-01
 143, 5.0252e+00, 3.0438e-01
 144, 4.7568e+00, 3.0098e-01
 145, 3.9528e+00, 2.6472e-01
 146, 3.2713e+00, 2.5455e-01
 147, 2.6090e+00, 2.3106e-01
 148, 2.1181e+00, 3.0799e-01
 149, 1.6660e+00, 2.7828e-01
 150, 1.2462e+00, 3.0813e-01
 151, 8.5970e-01, 2.8241e-01
 152, 6.0260e-01, 2.3259e-01
 153, 4.2220e-01, 1.9091e-01
 154, 2.9420e-01, 1.4023e-01
 155, 1.8080e-01, 9.5040e-02
 156, 1.0820e-01, 6.0930e-02
 157, 5.5700e-02, 2.8800e-02
 158, 2.9800e-02, 2.1610e-02
 159, 1.8000e-02, 1.2580e-02
 160, 7.2000e-03, 6.4300e-03
 161, 2.5000e-03, 2.5000e-03
 162, 7.0000e-04, 7.0000e-04
 163, 6.0000e-04, 6.0000e-04
 164, 1.0000e-04, 1.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 0.0000e+00, 0.0000e+00
 167, 0.0000e+00, 0.0000e+00
  6.892 MeV.
  73, 3.0000e-04, 3.0000e-04
  74, 7.0000e-04, 7.0000e-04
  75, 2.8000e-03, 2.8000e-03
  76, 6.1000e-03, 6.1000e-03
  77, 1.4000e-02, 1.2520e-02
  78, 2.9300e-02, 1.9170e-02
  79, 6.1400e-02, 3.3990e-02
  80, 1.2490e-01, 6.6770e-02
  81, 1.9710e-01, 8.7700e-02
  82, 3.3310e-01, 1.1995e-01
  83, 4.6530e-01, 1.6614e-01
  84, 6.6530e-01, 2.1423e-01
  85, 9.2190e-01, 2.5475e-01
  86, 1.3012e+00, 2.4301e-01
  87, 1.6295e+00, 2.0822e-01
  88, 2.2620e+00, 2.4719e-01
  89, 2.8947e+00, 2.2834e-01
  90, 3.8938e+00, 2.8134e-01
  91, 4.3560e+00, 3.4460e-01
  92, 4.9352e+00, 3.5000e-01
  93, 5.1550e+00, 4.3165e-01
  94, 5.7347e+00, 4.8166e-01
  95, 5.8129e+00, 5.4048e-01
  96, 6.0296e+00, 4.9448e-01
  97, 5.6439e+00, 4.2325e-01
  98, 5.9123e+00, 3.7628e-01
  99, 6.4355e+00, 2.7127e-01
 100, 6.9810e+00, 2.5473e-01
 101, 6.6127e+00, 3.3778e-01
 102, 6.0889e+00, 5.8146e-01
 103, 5.0380e+00, 6.6101e-01
 104, 3.8302e+00, 5.9064e-01
 105, 2.5794e+00, 5.0564e-01
 106, 1.5836e+00, 3.5456e-01
 107, 8.0880e-01, 1.9308e-01
 108, 4.3200e-01, 1.0482e-01
 109, 2.1370e-01, 4.6510e-02
 110, 1.4930e-01, 3.5790e-02
 111, 1.2490e-01, 3.0580e-02
 112, 1.2350e-01, 3.9090e-02
 113, 1.2850e-01, 3.6160e-02
 114, 1.3760e-01, 3.8950e-02
 115, 1.4720e-01, 4.8820e-02
 116, 1.4940e-01, 4.1810e-02
 117, 1.4760e-01, 5.1350e-02
 118, 1.4470e-01, 4.3350e-02
 119, 1.3760e-01, 3.9360e-02
 120, 1.3430e-01, 4.5500e-02
 121, 1.2130e-01, 3.7740e-02
 122, 1.1890e-01, 3.6660e-02
 123, 1.0720e-01, 3.2110e-02
 124, 9.8300e-02, 2.9650e-02
 125, 1.0830e-01, 2.6120e-02
 126, 1.2010e-01, 3.3470e-02
 127, 2.0610e-01, 5.3020e-02
 128, 4.4370e-01, 1.2221e-01
 129, 8.7460e-01, 2.2777e-01
 130, 1.7158e+00, 3.8167e-01
 131, 2.7088e+00, 5.1051e-01
 132, 4.2185e+00, 6.4896e-01
 133, 6.0679e+00, 7.2982e-01
 134, 7.5653e+00, 5.6654e-01
 135, 7.1014e+00, 2.8382e-01
 136, 6.7538e+00, 2.6879e-01
 137, 6.3141e+00, 3.7743e-01
 138, 6.0912e+00, 4.4387e-01
 139, 5.7813e+00, 4.8545e-01
 140, 5.7474e+00, 4.5484e-01
 141, 5.2375e+00, 4.7385e-01
 142, 5.2050e+00, 4.5835e-01
 143, 4.9787e+00, 3.7447e-01
 144, 4.8521e+00, 3.1944e-01
 145, 3.9865e+00, 2.8499e-01
 146, 3.2548e+00, 2.2930e-01
 147, 2.5779e+00, 2.3668e-01
 148, 2.0921e+00, 2.2729e-01
 149, 1.5706e+00, 2.4704e-01
 150, 1.1633e+00, 2.4289e-01
 151, 7.8460e-01, 1.8133e-01
 152, 5.6500e-01, 1.7842e-01
 153, 3.7230e-01, 1.3192e-01
 154, 2.5660e-01, 9.2830e-02
 155, 1.4920e-01, 6.0290e-02
 156, 8.5700e-02, 4.0810e-02
 157, 4.7900e-02, 2.3580e-02
 158, 2.4100e-02, 1.6810e-02
 159, 1.1500e-02, 1.0270e-02
 160, 5.2000e-03, 5.2000e-03
 161, 2.6000e-03, 2.6000e-03
 162, 3.0000e-04, 3.0000e-04
 163, 0.0000e+00, 0.0000e+00
 164, 3.0000e-04, 3.0000e-04
 166, 0.0000e+00, 0.0000e+00
  7.798 MeV.
  71, 3.0000e-04, 3.0000e-04
  72, 1.0000e-04, 1.0000e-04
  73, 2.0000e-04, 2.0000e-04
  74, 9.0000e-04, 9.0000e-04
  75, 3.0000e-03, 3.0000e-03
  76, 9.1000e-03, 6.3400e-03
  77, 1.5900e-02, 9.9600e-03
  78, 3.3400e-02, 1.9810e-02
  79, 6.8300e-02, 2.5580e-02
  80, 1.2700e-01, 5.0770e-02
  81, 2.0330e-01, 7.8140e-02
  82, 3.4440e-01, 1.0649e-01
  83, 4.7540e-01, 1.5801e-01
  84, 6.8780e-01, 1.7702e-01
  85, 9.2990e-01, 2.0771e-01
  86, 1.2930e+00, 2.4593e-01
  87, 1.5857e+00, 2.1848e-01
  88, 2.2371e+00, 2.4156e-01
  89, 2.8546e+00, 2.5724e-01
  90, 3.7854e+00, 2.6098e-01
  91, 4.2251e+00, 2.7886e-01
  92, 4.9193e+00, 2.6749e-01
  93, 5.1102e+00, 2.4813e-01
  94, 5.6655e+00, 3.3932e-01
  95, 5.7610e+00, 3.5288e-01
  96, 5.9673e+00, 3.1451e-01
  97, 5.6970e+00, 2.9931e-01
  98, 5.9429e+00, 2.7761e-01
  99, 6.4217e+00, 2.0651e-01
 100, 6.8038e+00, 2.7031e-01
 101, 6.4033e+00, 3.4950e-01
 102, 6.0498e+00, 5.2265e-01
 103, 5.0089e+00, 6.1290e-01
 104, 3.9075e+00, 5.8024e-01
 105, 2.6747e+00, 4.7083e-01
 106, 1.6628e+00, 3.1995e-01
 107, 8.9370e-01, 2.2816e-01
 108, 4.9540e-01, 1.2718e-01
 109, 2.8820e-01, 6.8970e-02
 110, 2.0500e-01, 5.8200e-02
 111, 1.7400e-01, 6.1490e-02
 112, 1.9590e-01, 6.5330e-02
 113, 1.8310e-01, 7.1550e-02
 114, 2.0260e-01, 7.0760e-02
 115, 2.1030e-01, 7.5000e-02
 116, 2.2000e-01, 7.7590e-02
 117, 2.0560e-01, 7.0750e-02
 118, 2.0480e-01, 7.7600e-02
 119, 2.0010e-01, 6.9530e-02
 120, 1.9320e-01, 7.5960e-02
 121, 1.7800e-01, 6.7750e-02
 122, 1.7400e-01, 6.8010e-02
 123, 1.5190e-01, 5.9680e-02
 124, 1.4350e-01, 5.2990e-02
 125, 1.4750e-01, 5.0870e-02
 126, 1.7700e-01, 4.7820e-02
 127, 2.7680e-01, 6.7990e-02
 128, 5.5090e-01, 1.4825e-01
 129, 1.0225e+00, 2.5182e-01
 130, 1.8527e+00, 3.8407e-01
 131, 2.8938e+00, 4.8878e-01
 132, 4.3960e+00, 5.9139e-01
 133, 6.1985e+00, 6.4324e-01
 134, 7.4126e+00, 5.6729e-01
 135, 6.8689e+00, 2.3891e-01
 136, 6.6236e+00, 2.0309e-01
 137, 6.3547e+00, 2.5097e-01
 138, 6.1340e+00, 3.2829e-01
 139, 5.7468e+00, 2.9290e-01
 140, 5.6175e+00, 3.6015e-01
 141, 5.2450e+00, 3.0898e-01
 142, 5.0993e+00, 2.8434e-01
 143, 4.9556e+00, 2.8791e-01
 144, 4.6693e+00, 2.7820e-01
 145, 3.7865e+00, 2.3880e-01
 146, 3.0843e+00, 2.7630e-01
 147, 2.4974e+00, 2.1895e-01
 148, 2.0235e+00, 2.4846e-01
 149, 1.5185e+00, 2.3032e-01
 150, 1.1609e+00, 2.1273e-01
 151, 7.5580e-01, 1.7886e-01
 152, 5.6940e-01, 1.4360e-01
 153, 3.9160e-01, 1.0166e-01
 154, 2.4710e-01, 7.8830e-02
 155, 1.4610e-01, 5.5230e-02
 156, 8.3600e-02, 3.2710e-02
 157, 5.1000e-02, 1.7730e-02
 158, 2.4600e-02, 1.2800e-02
 159, 1.2800e-02, 7.5800e-03
 160, 5.7000e-03, 5.4900e-03
 161, 1.7000e-03, 1.7000e-03
 162, 1.0000e-03, 1.0000e-03
 163, 4.0000e-04, 4.0000e-04
 164, 1.0000e-04, 1.0000e-04
 165, 1.0000e-04, 1.0000e-04
 166, 2.0000e-04, 2.0000e-04
 167, 0.0000e+00, 0.0000e+00
  8.618 MeV.
  73, 7.0000e-04, 7.0000e-04
  74, 1.9000e-03, 1.9000e-03
  75, 4.3000e-03, 2.9900e-03
  76, 1.0700e-02, 6.5500e-03
  77, 1.6600e-02, 1.3170e-02
  78, 3.6400e-02, 1.9010e-02
  79, 7.6000e-02, 3.4770e-02
  80, 1.3320e-01, 5.2760e-02
  81, 2.0760e-01, 6.4510e-02
  82, 3.3140e-01, 9.4900e-02
  83, 4.6670e-01, 1.3184e-01
  84, 6.7720e-01, 1.7814e-01
  85, 9.0670e-01, 2.0296e-01
  86, 1.2915e+00, 2.2904e-01
  87, 1.6109e+00, 2.1763e-01
  88, 2.2354e+00, 2.5193e-01
  89, 2.8435e+00, 2.8523e-01
  90, 3.7171e+00, 3.1223e-01
  91, 4.1631e+00, 2.9119e-01
  92, 4.8779e+00, 2.9117e-01
  93, 5.1582e+00, 4.0531e-01
  94, 5.6256e+00, 4.0878e-01
  95, 5.8274e+00, 4.9088e-01
  96, 5.9462e+00, 4.6862e-01
  97, 5.6456e+00, 4.1977e-01
  98, 5.9287e+00, 2.7988e-01
  99, 6.3364e+00, 2.4697e-01
 100, 6.6803e+00, 3.1071e-01
 101, 6.2890e+00, 3.3164e-01
 102, 5.8542e+00, 5.1242e-01
 103, 4.9459e+00, 5.7219e-01
 104, 3.8870e+00, 5.4110e-01
 105, 2.7051e+00, 4.7624e-01
 106, 1.7471e+00, 3.1329e-01
 107, 9.6010e-01, 2.0699e-01
 108, 5.8440e-01, 1.4417e-01
 109, 3.5770e-01, 8.2410e-02
 110, 2.7530e-01, 7.6230e-02
 111, 2.4400e-01, 5.8220e-02
 112, 2.4900e-01, 8.1440e-02
 113, 2.5020e-01, 7.5340e-02
 114, 2.6250e-01, 8.6770e-02
 115, 2.7480e-01, 9.0890e-02
 116, 2.8150e-01, 8.1650e-02
 117, 2.7460e-01, 8.3420e-02
 118, 2.6790e-01, 8.3850e-02
 119, 2.5890e-01, 8.7820e-02
 120, 2.5650e-01, 7.9760e-02
 121, 2.4010e-01, 7.2410e-02
 122, 2.2690e-01, 7.0370e-02
 123, 2.1010e-01, 6.1390e-02
 124, 2.1270e-01, 6.5100e-02
 125, 2.0470e-01, 5.5560e-02
 126, 2.4780e-01, 6.0490e-02
 127, 3.7500e-01, 9.8300e-02
 128, 6.6050e-01, 1.5365e-01
 129, 1.1433e+00, 2.5161e-01
 130, 1.9879e+00, 3.5329e-01
 131, 3.0297e+00, 4.8531e-01
 132, 4.4564e+00, 5.6783e-01
 133, 6.2242e+00, 6.2003e-01
 134, 7.2697e+00, 4.7575e-01
 135, 6.6927e+00, 2.6893e-01
 136, 6.5728e+00, 2.6641e-01
 137, 6.3426e+00, 3.2194e-01
 138, 6.0778e+00, 4.2250e-01
 139, 5.6622e+00, 4.9027e-01
 140, 5.5490e+00, 4.1623e-01
 141, 5.1765e+00, 3.8876e-01
 142, 5.1664e+00, 3.6290e-01
 143, 4.9256e+00, 3.5851e-01
 144, 4.5779e+00, 2.9747e-01
 145, 3.6319e+00, 2.7668e-01
 146, 2.9519e+00, 2.5533e-01
 147, 2.4549e+00, 2.5620e-01
 148, 1.9452e+00, 2.4089e-01
 149, 1.5025e+00, 2.5218e-01
 150, 1.0884e+00, 2.0166e-01
 151, 7.4210e-01, 1.7575e-01
 152, 5.2580e-01, 1.2801e-01
 153, 3.6250e-01, 1.1698e-01
 154, 2.4820e-01, 5.9190e-02
 155, 1.4590e-01, 5.1170e-02
 156, 8.6200e-02, 3.5250e-02
 157, 4.7600e-02, 2.4970e-02
 158, 2.4000e-02, 1.4470e-02
 159, 1.3800e-02, 1.0460e-02
 160, 7.3000e-03, 6.7200e-03
 161, 2.7000e-03, 2.1000e-03
 162, 1.2000e-03, 1.2000e-03
 163, 6.0000e-04, 6.0000e-04
 164, 1.0000e-04, 1.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 0.0000e+00, 0.0000e+00
  9.524 MeV.
  72, 3.0000e-04, 3.0000e-04
  73, 1.3000e-03, 1.3000e-03
  74, 1.6000e-03, 1.6000e-03
  75, 4.6000e-03, 4.0700e-03
  76, 1.0400e-02, 8.3900e-03
  77, 1.7600e-02, 1.1180e-02
  78, 3.7200e-02, 1.8110e-02
  79, 7.3800e-02, 2.5160e-02
  80, 1.3120e-01, 4.7070e-02
  81, 2.0250e-01, 5.2920e-02
  82, 3.2560e-01, 8.1950e-02
  83, 4.4720e-01, 1.1483e-01
  84, 6.5950e-01, 1.4213e-01
  85, 8.8690e-01, 1.5809e-01
  86, 1.2935e+00, 1.8124e-01
  87, 1.6147e+00, 1.5944e-01
  88, 2.2082e+00, 1.9590e-01
  89, 2.8249e+00, 2.2063e-01
  90, 3.7058e+00, 2.5293e-01
  91, 4.1037e+00, 2.6592e-01
  92, 4.8349e+00, 2.9296e-01
  93, 5.1167e+00, 3.1934e-01
  94, 5.6121e+00, 4.0662e-01
  95, 5.7152e+00, 4.2728e-01
